经度,纬度,风速,台风等级,气压,移动速度,天,小时,台风强度_台风(TY),台风强度_强台风(STY),台风强度_强热带风暴(STS),台风强度_热带低压(TD),台风强度_热带风暴(TS),台风强度_超强台风(Super TY),移动方向_东,移动方向_东北,移动方向_东南,移动方向_北,移动方向_南,移动方向_西,移动方向_西北,移动方向_西南
0.18401340448264983,-0.8188222660053404,-0.7285995087728211,-0.5782334138114289,0.854182509902495,-0.01326779992722074,1.162288983879098,-0.4651585605226752,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.08701175640165869,-0.7939056761663736,-0.4185154021949569,-0.3265859489332258,0.5370957711566643,-0.01326779992722074,1.162288983879098,0.4230133916924726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.022343991014331255,-0.7565307914079233,-0.4185154021949569,-0.3265859489332258,0.5370957711566643,-0.01326779992722074,1.162288983879098,1.3111853439076204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.04879055091172855,-0.6693227269715396,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,1.2788762211521414,-1.353330512737823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.094057986682857,-0.5447397777767057,0.01560234701405291,0.1767089808231805,0.14073734772437602,-0.01326779992722074,1.2788762211521414,-0.4651585605226752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.15225897553145207,-0.4699900082598051,0.2016528109607714,0.42835644570138365,-0.05744186399176815,-0.01326779992722074,1.2788762211521414,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.19105963476384816,-0.40769853366238806,0.2016528109607714,0.42835644570138365,-0.05744186399176815,-0.01326779992722074,1.2788762211521414,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.24279384707371082,-0.3578653539844546,0.32568645359191706,0.42835644570138365,-0.05744186399176815,-0.01326779992722074,1.395463458425185,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.27512772976737454,-0.3080321743065208,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,1.395463458425185,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.320395165538503,-0.23328240478962065,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,1.395463458425185,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.339795495154702,-0.2083658149506535,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,1.395463458425185,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3527290482321667,-0.1211577505142698,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,1.5120506956982285,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3591958247709,-0.058866275916852805,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,1.5120506956982285,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3656626013096324,0.04080008343901447,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,1.5120506956982285,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3527290482321667,0.1155498529559146,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,1.5120506956982285,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3268619420772363,0.25259109707023214,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,1.6286379329712721,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.30099483592230497,0.3647157513455826,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,1.6286379329712721,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.28159450630610694,0.47684040562093344,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,1.6286379329712721,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.26866095322864125,0.5391318802183505,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,1.6286379329712721,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.23632707053497753,0.5391318802183505,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,1.7452251702443158,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.18459285822511579,0.5391318802183505,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,1.7452251702443158,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.11345831629905598,0.5142152903793833,0.2016528109607714,0.42835644570138365,-0.05744186399176815,-0.01326779992722074,1.7452251702443158,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.029390221295529585,0.5391318802183505,0.2016528109607714,0.42835644570138365,-0.05744186399176815,-0.01326779992722074,1.7452251702443158,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.526752561035486,-0.25819899462858736,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-1.6358047106739475,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5396861141129506,-0.0962411606753031,0.6357705601697812,0.6800039105795868,-0.4538002874240565,-0.01326779992722074,-1.6358047106739475,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.526752561035486,0.07817496819746432,0.9458546667476454,0.93165137545779,-0.8501587108563448,-0.01326779992722074,-1.6358047106739475,0.4230133916924726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.526752561035486,0.22767450723126545,0.9458546667476454,0.93165137545779,-0.8501587108563448,-0.01326779992722074,-1.6358047106739475,1.3111853439076204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5008854548805546,0.3771740462650662,0.9458546667476454,0.93165137545779,-0.8501587108563448,-0.01326779992722074,-1.5192174734009039,-1.353330512737823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.47501834872562326,0.47684040562093344,0.9458546667476454,0.93165137545779,-0.8501587108563448,-0.01326779992722074,-1.5192174734009039,-0.4651585605226752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.48148512526435744,0.6014233548157675,0.9458546667476454,0.93165137545779,-0.8501587108563448,-0.01326779992722074,-1.5192174734009039,0.4230133916924726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5008854548805546,0.7010897141716342,0.9458546667476454,0.93165137545779,-0.8501587108563448,-0.01326779992722074,-1.5192174734009039,1.3111853439076204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5590864437291496,0.8381309582859519,0.6357705601697812,0.6800039105795868,-0.4538002874240565,-0.01326779992722074,-1.4026302361278604,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.623754209116477,0.9751722024002694,0.6357705601697812,0.6800039105795868,-0.4538002874240565,-0.01326779992722074,-1.4026302361278604,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7142890806587359,1.1246717414340697,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-1.4026302361278604,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8565581645108554,1.2741712804678709,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-1.4026302361278604,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0311611310566406,1.4485874093406381,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-1.2860429988548168,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2186976506798886,1.67283671789134,0.2016528109607714,0.42835644570138365,-0.05744186399176815,-0.01326779992722074,-1.2860429988548168,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4321012764580698,1.8970860264420408,0.01560234701405291,0.1767089808231805,0.14073734772437602,-0.01326779992722074,-1.2860429988548168,0.4230133916924726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6713720083911807,2.108877040073259,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,-1.2860429988548168,1.3111853439076204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8847756341693618,2.320668053704476,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,-1.1694557615817733,-1.353330512737823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.11757958956374,2.6196671317720774,-0.29448175956381123,-0.07493848405502262,0.616367455843122,-0.01326779992722074,-1.1694557615817733,-0.4651585605226752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.37625065111305,2.856374735242263,-0.29448175956381123,-0.07493848405502262,0.616367455843122,-0.01326779992722074,-1.1694557615817733,0.4230133916924726,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.693122701510955,-1.0430715745560413,-0.6045658661416754,-0.5782334138114289,0.7352749828728085,-0.01326779992722074,-1.0528685243087297,-1.353330512737823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.5767207238137644,-1.0056966897975912,-0.6045658661416754,-0.5782334138114289,0.7352749828728085,-0.01326779992722074,-1.0528685243087297,-0.4651585605226752,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.4667855226553086,-0.9309469202806907,-0.4185154021949569,-0.3265859489332258,0.5370957711566643,-0.01326779992722074,-1.0528685243087297,0.4230133916924726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.3697838745743174,-0.8686554456832737,-0.4185154021949569,-0.3265859489332258,0.5370957711566643,-0.01326779992722074,-1.0528685243087297,1.3111853439076204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.2921825561095255,-0.8188222660053404,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,-0.9362812870356861,-1.353330512737823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.2339815672609302,-0.7689890863274065,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,-0.9362812870356861,-0.4651585605226752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.1951809080285343,-0.719155906649473,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,-0.9362812870356861,0.4230133916924726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.1434466957186715,-0.6817810218910227,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,-0.9362812870356861,1.3111853439076204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.098179259947543,-0.6444061371325724,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,-0.8196940497626426,-1.353330512737823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.0464450476376803,-0.6194895472936057,-0.10843129561709275,-0.07493848405502262,0.14073734772437602,-0.01326779992722074,-0.8196940497626426,-0.4651585605226752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.981777282250353,-0.6319478422130893,0.01560234701405291,0.1767089808231805,0.14073734772437602,-0.01326779992722074,-0.8196940497626426,0.4230133916924726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.8912424107080943,-0.6444061371325724,0.01560234701405291,0.1767089808231805,0.14073734772437602,-0.01326779992722074,-0.8196940497626426,1.3111853439076204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.8007075391658354,-0.6444061371325724,0.01560234701405291,0.1767089808231805,0.14073734772437602,-0.01326779992722074,-0.703106812489599,-1.353330512737823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.7231062207010432,-0.656864432052056,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-0.703106812489599,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.6455049022362511,-0.6319478422130893,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,-0.703106812489599,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.567903583771457,-0.6194895472936057,0.9458546667476454,0.93165137545779,-1.048337922572489,-0.01326779992722074,-0.703106812489599,1.3111853439076204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.470901935690466,-0.594572957454639,0.9458546667476454,0.93165137545779,-1.048337922572489,-0.01326779992722074,-0.5865195752165554,-1.353330512737823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.3803670641482073,-0.5696563676156723,1.2559387733255094,1.1832988403359932,-1.4446963460047773,-0.01326779992722074,-0.5865195752165554,-0.4651585605226752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.2898321926059502,-0.5447397777767057,1.5660228799033737,1.4349463052141962,-1.8410547694370656,-0.01326779992722074,-0.5865195752165554,0.4230133916924726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.205764097602424,-0.5322814828572221,1.5660228799033737,1.4349463052141962,-1.8410547694370656,-0.01326779992722074,-0.5865195752165554,1.3111853439076204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.1216960025988976,-0.5073648930182554,1.8761069864812379,1.6865937700923994,-2.237413192869354,-0.01326779992722074,-0.4699323379435119,-1.353330512737823,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0311611310566406,-0.48244830317928866,1.8761069864812379,1.6865937700923994,-2.237413192869354,-0.01326779992722074,-0.4699323379435119,-0.4651585605226752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9470930360531142,-0.42015682858187164,1.8761069864812379,1.6865937700923994,-2.237413192869354,-0.01326779992722074,-0.4699323379435119,0.4230133916924726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8565581645108554,-0.38278194382342134,1.5660228799033737,1.4349463052141962,-1.8410547694370656,-0.01326779992722074,-0.4699323379435119,1.3111853439076204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7660232929685966,-0.3329487641454875,1.5660228799033737,1.4349463052141962,-1.8410547694370656,-0.01326779992722074,-0.3533451006704683,-1.353330512737823,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6884219745038045,-0.2706572895480705,1.5660228799033737,1.4349463052141962,-1.8410547694370656,-0.01326779992722074,-0.3533451006704683,-0.4651585605226752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5978871029615457,-0.1834492251116868,1.5660228799033737,1.4349463052141962,-1.8410547694370656,-0.01326779992722074,-0.3533451006704683,0.4230133916924726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5138190079580212,-0.10869945559478666,1.5660228799033737,1.4349463052141962,-1.8410547694370656,-0.01326779992722074,-0.3533451006704683,1.3111853439076204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4232841364157624,-0.009033096238919387,1.2559387733255094,1.1832988403359932,-1.4446963460047773,-0.01326779992722074,-0.23675786339742477,-1.353330512737823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3456828179509684,0.10309155803643147,0.9458546667476454,0.93165137545779,-1.048337922572489,-0.01326779992722074,-0.23675786339742477,-0.4651585605226752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2680814994861762,0.22767450723126545,0.9458546667476454,0.93165137545779,-1.048337922572489,-0.01326779992722074,-0.23675786339742477,0.4230133916924726,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1969469575601164,0.31488257166764916,0.9458546667476454,0.93165137545779,-1.048337922572489,-0.01326779992722074,-0.23675786339742477,1.3111853439076204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.13874596871152137,0.42700722594299956,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,-0.12017062612438122,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.05467787370799497,0.5515901751378336,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-0.12017062612438122,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.009989891679332457,0.6014233548157675,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-0.12017062612438122,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.04232377437299617,0.6387982395742172,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-0.12017062612438122,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.06819088052792567,0.6637148294131844,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-0.003583388851337659,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.08112443360539226,0.7010897141716342,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-0.003583388851337659,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.094057986682857,0.7509228938495681,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-0.003583388851337659,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.08112443360539226,0.8132143684469851,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-0.003583388851337659,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.06819088052792567,0.9004224328833689,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,0.1130038484217059,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.03585699783426196,1.0374636769976864,0.01560234701405291,0.1767089808231805,0.14073734772437602,-0.01326779992722074,0.1130038484217059,-0.4651585605226752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02881076755306547,1.2118798058704539,0.01560234701405291,0.1767089808231805,0.14073734772437602,-0.01326779992722074,0.1130038484217059,0.4230133916924726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13874596871152137,1.3738376398237375,-0.4185154021949569,-0.3265859489332258,0.5370957711566643,-0.01326779992722074,0.1130038484217059,1.3111853439076204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2616147229474438,1.4984205890185716,-0.6045658661416754,-0.5782334138114289,0.7352749828728085,-0.01326779992722074,0.22959108569474945,-1.353330512737823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3456828179509684,1.7600447823277232,-0.9146499727195395,-0.8298808786896321,1.0127258792754104,-0.01326779992722074,0.22959108569474945,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.524986511503904,-1.4915701916574438,-0.9146499727195395,-0.8298808786896321,0.9334541945889526,-0.01326779992722074,-0.4699323379435119,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.5185197349651713,-1.3545289475431264,-0.9146499727195395,-0.8298808786896321,0.9334541945889526,-0.01326779992722074,-0.3533451006704683,-1.353330512737823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.4991194053489725,-1.2548625881872593,-0.9146499727195395,-0.8298808786896321,0.9334541945889526,-0.01326779992722074,-0.3533451006704683,-0.4651585605226752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.440918416500377,-1.1925711135898422,-0.9146499727195395,-0.8298808786896321,0.9334541945889526,-0.01326779992722074,-0.3533451006704683,0.4230133916924726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.3697838745743174,-1.1302796389924252,-0.9146499727195395,-0.8298808786896321,0.9334541945889526,-0.01326779992722074,-0.3533451006704683,1.3111853439076204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.324516438803189,-1.092904754233975,-0.7285995087728211,-0.5782334138114289,0.7352749828728085,-0.01326779992722074,-0.23675786339742477,-1.353330512737823,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.2727822264933266,-1.0679881643950082,-0.6045658661416754,-0.5782334138114289,0.616367455843122,-0.01326779992722074,-0.23675786339742477,-0.4651585605226752,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.2598486734158616,-1.030613279636558,-0.4185154021949569,-0.3265859489332258,0.5370957711566643,-0.01326779992722074,-0.23675786339742477,0.4230133916924726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.227514790722198,-0.9807800999586244,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,-0.23675786339742477,1.3111853439076204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.149913472257404,-0.9184886253612073,-0.29448175956381123,-0.07493848405502262,0.3389165594405202,-0.01326779992722074,-0.12017062612438122,-1.353330512737823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.1111128130250076,-0.8312805609248235,0.01560234701405291,0.1767089808231805,0.14073734772437602,-0.01326779992722074,-0.12017062612438122,-0.4651585605226752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.065845377253879,-0.656864432052056,0.2016528109607714,0.42835644570138365,-0.05744186399176815,-0.01326779992722074,-0.12017062612438122,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.014111164944017,-0.5322814828572221,0.2016528109607714,0.42835644570138365,-0.05744186399176815,-0.01326779992722074,-0.12017062612438122,1.3111853439076204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.9171095168630257,-0.37032364890393776,0.32568645359191706,0.42835644570138365,-0.2556210757079123,-0.01326779992722074,-0.003583388851337659,-1.353330512737823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.8201078687820345,-0.2706572895480705,0.6357705601697812,0.6800039105795868,-0.4538002874240565,-0.01326779992722074,-0.003583388851337659,-0.4651585605226752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7231062207010432,-0.14607434035323652,0.6357705601697812,0.6800039105795868,-0.6519794991402006,-0.01326779992722074,-0.003583388851337659,0.4230133916924726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.6455049022362511,-0.10869945559478666,0.9458546667476454,0.93165137545779,-1.048337922572489,-0.01326779992722074,-0.003583388851337659,1.3111853439076204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
